L1,L2,L3,L4,L5,L6,Name,Display Code,UOM,Sub Reporting?,Account Description,L2 Description,Core,Core Extentension,WBS,P6 Cost Account,G/L,Cost Type PC,Cost Type Spectrum,Cost Category,Discipline,Cost Code,Description,Column1,Column2
531,37,00,00,00,M,Refrigeration & Chiller System Materials,531-37-0000-00-M,LS,NO,Rotating Equipment Materials,Rotating,03000000000I,,,,,,,,,53137000000M,"Materials for refrigeration compressors, chillers, evaporators, condensers, and associated refrigeration system components.",,
531,38,00,00,00,M,Heat Transfer Equipment Materials,531-38-0000-00-M,LS,NO,Rotating Equipment Materials,Rotating,03000000000I,,,,,,,,,53138000000M,"Materials for shell & tube exchangers, plate exchangers, air coolers, condensers, cooling towers, and related heat transfer devices.",,
531,39,00,00,00,M,Material Handling Equipment Materials,531-39-0000-00-M,LS,NO,Rotating Equipment Materials,Rotating,03000000000I,,,,,,,,,53139000000M,"Materials for conveyors, elevators, feeders, crushers, screens, bins, silos, and bulk solids handling systems.",,
531,40,00,00,00,M,Emissions Control & Pollution Management System Materials,531-40-0000-00-M,LS,NO,Rotating Equipment Materials,Rotating,03000000000I,,,,,,,,,53140000000M,"Materials for air pollution control systems including SCR, FGD, baghouses, ESPs, cyclones, and flaring systems.",,
532,00,00,00,00,0,Equipment Support Labor,532-00-0000-00-0,LS,YES,Equipment Support Labor,Summary,05200000000L,,,,,,,,,532000000000,"Summary of all field labor costs required to support equipment installation, including supervision, craft labor, and specialty services.",,
532,20,00,00,00,L,Equipment General Foreman,532-20-0000-00-L,HR,NO,Equipment Support Labor,Supervision,05220000000L,,,,,,,,,53220000000L,Craft foremen responsible for day-to-day supervision of field crew activities during equipment installation and erection.,,
532,20,20,00,00,L,Equipment Ironworker,532-20-2000-00-L,HR,NO,Equipment Support Labor,Supervision,05220200000L,,,,,,,,,53220200000L,"Craft labor for structural steel erection, rigging, and heavy lifting associated with equipment setting and framing.",,
532,20,25,00,00,L,Equipment Boilermaker,532-20-2500-00-L,HR,NO,Equipment Support Labor,Supervision,05215400000L,,,,,,,,,53220250000L,"Craft labor for installation, assembly, and welding of pressure vessels, boilers, tanks, and associated pressure equipment.",,
532,20,30,00,00,L,Equipment Millwright,532-20-3000-00-L,HR,NO,Equipment Support Labor,Supervision,05215450000L,,,,,,,,,53220300000L,"Craft labor for precision alignment, installation, and assembly of rotating and mechanical equipment.",,
532,20,35,00,00,L,Equipment Pipefitter,532-20-3500-00-L,HR,NO,Equipment Support Labor,Supervision,05220350000L,,,,,,,,,53220350000L,"Craft labor for equipment connections, nozzle hook-ups, and mechanical piping tie-ins during equipment installation.",,
532,20,40,00,00,L,Equipment Electrician,532-20-4000-00-L,HR,NO,Equipment Support Labor,Supervision,05220400000L,,,,,,,,,53220400000L,"Craft labor for electrical connections, motor terminations, and field wiring associated with equipment installation.",,
532,50,00,00,00,L,Equipment Quality,532-50-0000-00-L,HR,NO,Equipment Support Labor,Quality,05250000000L,,,,,,,,,53250000000L,Quality control and inspection activities during equipment installation including in-process inspections and documentation.,,
532,50,40,00,00,L,Equipment Authorized Inspector,532-50-4000-00-L,HR,NO,Equipment Support Labor,Quality,05250400000L,,,,,,,,,53250400000L,Third-party or owner-designated inspector providing code-required inspections and sign-offs for pressure equipment and welds.,,
532,50,60,00,00,L,Equipment PWHT,532-50-6000-00-L,HR,NO,Equipment Support Labor,Quality,05250600000L,,,,,,,,,53250600000L,"Post-weld heat treatment services for pressure-retaining welds on vessels, piping, and other code-required applications.",,
532,50,70,00,00,L,Equipment NDE,532-50-7000-00-L,HR,NO,Equipment Support Labor,Quality,05250700000L,,,,,,,,,53250700000L,"Non-destructive examination services including radiography, ultrasonic testing, magnetic particle, and liquid penetrant testing.",,
532,55,00,00,00,L,Equipment Material Control,532-55-0000-00-L,HR,NO,Equipment Support Labor,Material Control,05255000000L,,,,,,,,,53255000000L,"Labor and services for receiving, tracking, storage, and issuance of equipment and bulk materials on site.",,
532,55,30,00,00,L,Equipment Unload & Handle,532-55-3000-00-L,HR,NO,Equipment Support Labor,Material Control,05255300000L,,,,,,,,,53255300000L,"Labor and equipment costs for unloading, rigging, and handling of major equipment pieces upon delivery to site.",,
532,60,00,00,00,L,Equipment Operators,532-60-0000-00-L,HR,NO,Equipment Support Labor,Operators,05260000000L,,,,,,,,,53260000000L,"Operating equipment (crane, forklift, manlifts) operators supporting equipment installation activities.",,
532,65,00,00,00,L,Equipment Site Support,532-65-0000-00-L,HR,NO,Equipment Support Labor,Site Support,05265000000L,,,,,,,,,53265000000L,"General site support services including temporary facilities, consumables, and logistics for equipment installation.",,
532,65,09,00,00,L,Equipment Heavy Haul/Lift,532-65-0900-00-L,HR,NO,Equipment Support Labor,Site Support,05200000000L,,,,,,,,,53265090000L,Specialty heavy haul transportation and heavy lift crane services for oversized or overweight equipment.,,
532,65,59,00,00,L,Equipment Scaffold,532-65-5900-00-L,HR,NO,Equipment Support Labor,Site Support,05265590000L,,,,,,,,,53265590000L,"Labor cost for scaffold erection and dismantling personnel building, modifying, and removing temporary access and work platforms throughout the site",,
532,65,69,00,00,L,Equipment Hydrotesting,532-65-6900-00-L,HR,NO,Equipment Support Labor,Site Support,05200000000L,,,,,,,,,53265690000L,"Hydrostatic pressure testing of vessels, piping systems, and equipment per applicable codes and specifications.",,
532,65,72,00,00,L,Equipment Pneumatic Testing,532-65-7200-00-L,HR,NO,Equipment Support Labor,Site Support,05200000000L,,,,,,,,,53265720000L,Pneumatic (air or gas) pressure testing of equipment and piping where hydrotesting is not permitted.,,
532,65,75,00,00,L,Equipment Flushing,532-65-7500-00-L,HR,NO,Equipment Support Labor,Site Support,05200000000L,,,,,,,,,53265750000L,"Flushing of piping systems and equipment to remove construction debris, mill scale, and contamination prior to startup.",,
532,65,78,00,00,L,Equipment Passivation,532-65-7800-00-L,HR,NO,Equipment Support Labor,Site Support,05200000000L,,,,,,,,,53265780000L,Chemical passivation treatment of stainless steel and other alloy surfaces to restore corrosion resistance after fabrication.,,
532,65,80,00,00,L,Equipment Chemical Cleaning,532-65-8000-00-L,HR,NO,Equipment Support Labor,Site Support,05200000000L,,,,,,,,,53265800000L,"Specialty chemical cleaning of equipment internals, heat exchanger tubes, and piping systems prior to commissioning.",,
532,70,00,00,00,L,Equipment Work Gap Allowance,532-70-0000-00-L,HR,NO,Equipment Support Labor,WGA,05270000000L,,,,,,,,,53270000000L,"Allowance for work scope gaps, undefined work, and minor scope items not captured in the base estimate.",,
532,70,99,00,00,L,Equipment Market Recovery,532-70-9900-00-L,HR,NO,Equipment Support Labor,WGA,05270990000L,,,,,,,,,53270990000L,Allowance for labor and material market escalation and commodity price recovery beyond base estimate pricing.,,
532,75,00,00,00,0,Equipment Employee Expenses,532-75-0000-00-0,LS,NO,Equipment Support Labor,Employee Expenses,052750000000,,,,,,,,,532750000000,"Reimbursable employee expenses including per diem, lodging, travel, and subsistence for project personnel.",,
532,80,00,00,00,0,Equipment Costs,532-80-0000-00-0,LS,NO,Equipment Support Labor,Equipment Costs,052800000000,,,,,,,,,532800000000,Summary of Haskell-owned and consumable equipment costs deployed on the project.,,
532,80,10,00,00,E,Equipment Haskell Owned Equipment,532-80-1000-00-E,HR,NO,Equipment Support Labor,Equipment Costs,05280100000E,,,,,,,,,53280100000E,"Costs for Haskell-owned construction equipment including cranes, lifts, and specialty tools deployed on the project.",,
532,80,30,00,00,O,Equipment Fuel,532-80-3000-00-O,LS,NO,Equipment Support Labor,Equipment Costs,,,,,,,,,,53280300000O,Fuel costs for equipment-setting construction equipment and vehicles.,,
532,85,00,00,00,O,Equipment Consumables (used one time),532-85-0000-00-O,LS,NO,Equipment Support Labor,Consumables,05285000000O,,,,,,,,,53285000000O,"Single-use consumable items expended during construction including welding rod, grinding discs, gaskets, and similar items.",,
532,90,00,00,00,O,Equipment Small Tools,532-90-0000-00-O,LS,NO,Equipment Support Labor,Small Tools,05290000000O,,,,,,,,,53290000000O,"Small hand tools, power tools, and minor equipment used by craft labor during construction.",,
532,95,00,00,00,O,Equipment Supplies (can be reused) / Services,532-95-0000-00-O,LS,NO,Equipment Support Labor,Supplies,05295000000O,,,,,,,,,53295000000O,Reusable supplies and miscellaneous services supporting construction and installation activities.,,
533,00,00,00,00,C,Modules,533-00-0000-00-C,EA,YES,Modules,Summary,,,,,,,,,,53300000000C,Summary category for all pre-assembled modular equipment and structural assemblies delivered to site for installation.,,
533,15,00,00,00,C,Module Installation (Onsite),533-15-0000-00-C,EA,NO,Modules,Module Installation (Onsite),,,,,,,,,,53315000000C,"Field labor and equipment for setting, connecting, and integrating pre-fabricated modules on site.",,
533,15,05,00,00,C,Process Modules,533-15-0500-00-C,EA,NO,Modules,Module Installation (Onsite),,,,,,,,,,53315050000C,"Pre-assembled process equipment modules including vessels, piping, instrumentation, and structure shipped as integrated assemblies.",,
533,15,10,00,00,C,Utility Modules,533-15-1000-00-C,EA,NO,Modules,Module Installation (Onsite),,,,,,,,,,53315100000C,"Pre-assembled utility system modules (cooling water, compressed air, steam, electrical distribution) fabricated off-site.",,
533,15,15,00,00,C,Pipe Rack Modules,533-15-1500-00-C,EA,NO,Modules,Module Installation (Onsite),,,,,,,,,,53315150000C,"Pre-fabricated pipe rack structural modules with pre-installed piping, supports, and associated components.",,
533,16,00,00,00,C,Skid Packages (Separate Category),533-16-0000-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316000000C,Summary of all packaged skid-mounted equipment assemblies procured as integrated units from vendors.,,
533,16,10,00,00,C,Pump Skids,533-16-1000-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316100000C,"Skid-mounted pump packages including pump, driver, baseplate, piping, valving, and controls assembled as a unit.",,
533,16,15,00,00,C,Compressor Skids,533-16-1500-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316150000C,"Skid-mounted compressor packages with driver, coolers, controls, piping, and safety systems pre-assembled.",,
533,16,20,00,00,C,Filter-Separator Skids,533-16-2000-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316200000C,"Packaged filter-separator skids for gas or liquid service including vessels, coalescing elements, and controls.",,
533,16,25,00,00,C,Chemical Injection Skids,533-16-2500-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316250000C,"Packaged chemical injection systems including storage tanks, metering pumps, controls, and interconnecting piping.",,
533,16,30,00,00,C,Fuel Gas Conditioning Skids,533-16-3000-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316300000C,"Packaged fuel gas conditioning systems for filtration, pressure regulation, and metering of fuel gas supply.",,
533,16,35,00,00,C,Metering Skids,533-16-3500-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316350000C,"Packaged flow metering skids for custody transfer or process measurement including meters, piping, and instrumentation.",,
533,16,40,00,00,C,Lube Oil Skids,533-16-4000-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316400000C,"Packaged lube oil systems providing filtered, conditioned lubrication oil supply to rotating equipment.",,
533,16,45,00,00,C,Seal Oil Skids,533-16-4500-00-C,EA,NO,Modules,Skid Packages (Separate Category),,,,,,,,,,53316450000C,Packaged seal oil supply systems for mechanical seals on compressors and rotating equipment.,,
